image_height,image_width,image_entropy,question_length,question_type,gpu_memory_usage,num_model_params,execution_time
576,1024,7.373744602191976,27,1,1478.57470703125,384672572,0.1881328672170639
576,1024,6.8365198130939415,30,2,1478.57470703125,384672572,0.2153369914740324
576,1024,7.73022178090903,31,3,1478.57470703125,384672572,0.19690334517508745
576,1024,7.446580792314114,23,0,1478.57470703125,384672572,0.19559855572879314
576,1024,7.493376894139161,22,9,1478.57470703125,384672572,0.19221928529441357
576,1024,7.669925138942617,23,0,1478.57470703125,384672572,0.20280631259083748
576,1024,7.217456816324103,19,9,1478.57470703125,384672572,0.17334787640720606
576,1024,7.376997522868745,20,0,1478.57470703125,384672572,0.16151464451104403
576,1024,7.204786429497302,23,9,1478.57470703125,384672572,0.18248965498059988
576,1152,6.734775329078444,21,0,1478.57470703125,384672572,0.1726790713146329
576,1152,7.490003109792317,27,1,1478.57470703125,384672572,0.2043858077377081
576,1152,7.450554886534624,30,2,1478.57470703125,384672572,0.178770680911839
576,1152,7.5899616190971555,31,3,1478.57470703125,384672572,0.11268767062574625
576,1152,7.531660251708845,23,0,1478.57470703125,384672572,0.09511603135615587
576,1152,7.570605874844589,22,9,1478.57470703125,384672572,0.2018687231466174
576,1152,7.406078500082373,23,0,1478.57470703125,384672572,0.2047823742032051
576,1152,7.3277452226129975,19,9,1478.57470703125,384672572,0.1377331493422389
576,1152,6.87494701293868,20,0,1478.57470703125,384672572,0.1529962858185172
576,1152,7.237689014053676,23,9,1478.57470703125,384672572,0.14576584566384554
576,1280,6.940933777361365,21,0,1478.57470703125,384672572,0.1709039369598031
576,1280,7.307169984515237,27,1,1478.57470703125,384672572,0.21312282793223858
576,1280,7.418180514770544,30,2,1478.57470703125,384672572,0.15225339122116566
576,1280,7.638387601218106,31,3,1478.57470703125,384672572,0.20479364600032568
576,1280,7.7674337387010555,23,0,1478.57470703125,384672572,0.1514785410836339
576,1280,6.935443030499815,22,9,1478.57470703125,384672572,0.22019413579255342
576,1280,7.495983429301116,23,0,1478.57470703125,384672572,0.22660612408071756
576,1280,7.52067507177109,19,9,1478.57470703125,384672572,0.14966175146400928
576,1280,6.691674235828737,20,0,1478.57470703125,384672572,0.1502735000103712
576,1280,6.505362696841936,23,9,1478.57470703125,384672572,0.1561853950843215
640,320,7.8526016511133845,21,0,1478.57470703125,384672572,0.1501730876043439
640,320,7.870126416085417,27,1,1478.57470703125,384672572,0.19744974747300148
640,320,7.479515948218808,30,2,1478.57470703125,384672572,0.1599692367017269
640,320,7.494160119926674,31,3,1478.57470703125,384672572,0.1733678262680769
640,320,7.419624613320158,23,0,1478.57470703125,384672572,0.1374998250976205
640,320,7.602151895576104,22,9,1478.57470703125,384672572,0.1830741399899125
640,320,7.824364484017018,23,0,1478.57470703125,384672572,0.20599854085594416
640,320,7.679632325608409,19,9,1478.57470703125,384672572,0.24977649003267288
640,320,7.212054397709693,20,0,1478.57470703125,384672572,0.1318475352600217
640,320,7.058667984868337,23,9,1478.57470703125,384672572,0.12270004581660032
640,480,7.703583083531003,21,0,1478.57470703125,384672572,0.17256348859518766
640,480,7.579665771660368,27,1,1478.57470703125,384672572,0.15084777306765318
640,480,7.415980837040785,30,2,1478.57470703125,384672572,0.15788162779062986
640,480,6.140675034917457,31,3,1478.57470703125,384672572,0.1500960262492299
640,480,7.753016906933532,23,0,1478.57470703125,384672572,0.17166878189891577
640,480,7.533386263459811,22,9,1478.57470703125,384672572,0.1523654442280531
640,480,7.521930630823192,23,0,1478.57470703125,384672572,0.19734532572329044
640,480,7.4017510120060965,19,9,1478.57470703125,384672572,0.18499268405139446
640,480,7.865614458143747,20,0,1478.57470703125,384672572,0.20152801554650068
640,480,7.869509023839662,23,9,1478.57470703125,384672572,0.21756212320178747
640,512,7.7489834476350214,21,0,1478.57470703125,384672572,0.21076823398470879
640,512,7.703434501180263,27,1,1478.57470703125,384672572,0.15073501598089933
640,512,7.232868503546747,30,2,1478.57470703125,384672572,0.1571489069610834
640,512,7.62577044948007,31,3,1478.57470703125,384672572,0.14051402546465397
640,512,7.837985334249879,23,0,1478.57470703125,384672572,0.1491172881796956
640,512,7.777509362325243,22,9,1478.57470703125,384672572,0.15787909924983978
640,512,7.921451651499048,23,0,1478.57470703125,384672572,0.18364149052649736
640,512,7.705967008555891,19,9,1478.57470703125,384672572,0.2083443757146597
640,512,7.732888405526754,20,0,1478.57470703125,384672572,0.15627892781049013
640,512,7.6444487011050875,23,9,1478.57470703125,384672572,0.20689042191952467
640,576,7.567352580773766,21,0,1478.57470703125,384672572,0.2108693290501833
640,576,7.314389760715547,27,1,1478.57470703125,384672572,0.20920622814446688
640,576,7.593776893974249,30,2,1478.57470703125,384672572,0.1644765743985772
640,576,6.7384763111392765,31,3,1478.57470703125,384672572,0.21427199710160494
640,576,7.685804736589088,23,0,1478.57470703125,384672572,0.14400436077266932
640,576,7.3295064822159315,22,9,1478.57470703125,384672572,0.20427376125007868
640,576,7.831097101854111,23,0,1478.57470703125,384672572,0.16993876360356808
640,576,7.639428715815086,19,9,1478.57470703125,384672572,0.18499037437140942
640,576,7.730762136823726,20,0,1478.57470703125,384672572,0.14181348215788603
640,576,7.626124547736348,23,9,1478.57470703125,384672572,0.09415107313543558
640,640,7.008020534801949,21,0,1478.57470703125,384672572,0.17860417906194925
640,640,7.7026023014637195,27,1,1478.57470703125,384672572,0.22184601426124573
640,640,7.703252940029136,30,2,1478.57470703125,384672572,0.21196279302239418
640,640,7.447037362098488,31,3,1478.57470703125,384672572,0.21867901552468538
640,640,7.450490928345862,23,0,1478.57470703125,384672572,0.21942733507603407
640,640,7.530551203804542,22,9,1478.57470703125,384672572,0.20930652134120464
640,640,7.329439721220346,23,0,1478.57470703125,384672572,0.19440290704369545
640,640,7.347801664098634,19,9,1478.57470703125,384672572,0.21512867137789726
640,640,7.382898665023852,20,0,1478.57470703125,384672572,0.18231871910393238
640,640,7.6423127610223,23,9,1478.57470703125,384672572,0.27425410971045494
640,768,7.12360905384361,21,0,1478.57470703125,384672572,0.2310549858957529
640,768,7.736257057320956,27,1,1478.57470703125,384672572,0.2374357059597969
640,768,7.402246146054859,30,2,1478.57470703125,384672572,0.19035101402550936
640,768,7.5939668715606645,31,3,1478.57470703125,384672572,0.2074723867699504
640,768,7.72870063768578,23,0,1478.57470703125,384672572,0.17883165646344423
640,768,7.180238410008502,22,9,1478.57470703125,384672572,0.2332248268648982
640,768,7.5349166850303675,23,0,1478.57470703125,384672572,0.2235477352514863
640,768,6.448240278368457,19,9,1478.57470703125,384672572,0.1816683430224657
640,768,7.5549944289794935,20,0,1478.57470703125,384672572,0.14868047181516886
640,768,7.841770471278479,23,9,1478.57470703125,384672572,0.1744802938774228
640,800,7.285492684069238,21,0,1478.57470703125,384672572,0.17890497483313084
640,800,7.712382630573318,27,1,1478.57470703125,384672572,0.09744287841022015
640,800,7.297181705265162,30,2,1478.57470703125,384672572,0.18797879666090012
640,800,7.358215799150098,31,3,1478.57470703125,384672572,0.25055831391364336
640,800,7.6052195360634,23,0,1478.57470703125,384672572,0.1576813580468297
640,800,6.3371093060293795,22,9,1478.57470703125,384672572,0.15099216997623444
640,800,7.505907395957743,23,0,1478.57470703125,384672572,0.17280876729637384
640,800,6.796725053333304,19,9,1478.57470703125,384672572,0.2018355829641223
640,800,7.457636289331437,20,0,1478.57470703125,384672572,0.17609334737062454
640,800,7.824506758986848,23,9,1478.57470703125,384672572,0.1832565376535058
640,1024,6.938651405668709,21,0,1478.57470703125,384672572,0.2213382013142109
640,1024,7.135282056475269,27,1,1478.57470703125,384672572,0.1644270522519946
640,1024,7.22795974651862,30,2,1478.57470703125,384672572,0.16160663031041622
640,1024,6.981365906233376,31,3,1478.57470703125,384672572,0.2048790054395795
640,1024,7.63434305832751,23,0,1478.57470703125,384672572,0.1760733388364315
640,1024,7.175153031068292,22,9,1478.57470703125,384672572,0.2421581707894802
640,1024,7.42310520114602,23,0,1478.57470703125,384672572,0.22283706814050674
640,1024,6.9887918661613835,19,9,1478.57470703125,384672572,0.18936068378388882
640,1024,7.798367370292395,20,0,1478.57470703125,384672572,0.18571102153509855
640,1024,7.686055084128915,23,9,1478.57470703125,384672572,0.17946915235370398
640,1152,7.200468870862948,21,0,1478.57470703125,384672572,0.1933341035619378
640,1152,7.395531249353938,27,1,1478.57470703125,384672572,0.18377366662025452
640,1152,7.491187916080419,30,2,1478.57470703125,384672572,0.2199777252972126
640,1152,6.97403957424298,31,3,1478.57470703125,384672572,0.14258912578225136
640,1152,7.547153624123569,23,0,1478.57470703125,384672572,0.12534134835004807
640,1152,6.886209069163407,22,9,1478.57470703125,384672572,0.19033219665288925
640,1152,7.453820210348139,23,0,1478.57470703125,384672572,0.20607290230691433
640,1152,7.215806466246431,19,9,1478.57470703125,384672572,0.1711790543049574
640,1152,6.730353373118098,20,0,1478.57470703125,384672572,0.1539001688361168
640,1152,7.248425123656229,23,9,1478.57470703125,384672572,0.21835413295775652
640,1280,7.28936789277245,21,0,1478.57470703125,384672572,0.15225652139633894
640,1280,6.810258498936636,27,1,1478.57470703125,384672572,0.18804348446428776
640,1280,7.529102974777137,30,2,1478.57470703125,384672572,0.20302303414791822
640,1280,7.400077375304405,31,3,1478.57470703125,384672572,0.14715028926730156
640,1280,6.9885379029660015,23,0,1478.57470703125,384672572,0.1582644609734416
640,1280,7.288995644708093,22,9,1478.57470703125,384672572,0.2777873193845153
640,1280,7.738932804189874,23,0,1478.57470703125,384672572,0.1793918339535594
640,1280,7.236006234085994,19,9,1478.57470703125,384672572,0.24760477989912033
640,1280,7.797521797421967,20,0,1478.57470703125,384672572,0.08359720185399055
640,1280,7.249508399214686,23,9,1478.57470703125,384672572,0.10891854390501976
768,320,7.832854811553721,21,0,1478.57470703125,384672572,0.17194924224168062
768,320,7.857228970439786,27,1,1478.57470703125,384672572,0.1512791682034731
768,320,7.68434817811705,30,2,1478.57470703125,384672572,0.17076490819454193
768,320,7.749959604012617,31,3,1478.57470703125,384672572,0.09120232611894608
768,320,7.890123020874882,23,0,1478.57470703125,384672572,0.18139913491904736
768,320,7.682718516685853,22,9,1478.57470703125,384672572,0.22627611830830574
768,320,7.759506718101884,23,0,1478.57470703125,384672572,0.14711480867117643
768,320,7.618582302022375,19,9,1478.57470703125,384672572,0.17442817706614733
768,320,7.699785215485613,20,0,1478.57470703125,384672572,0.15871096309274435
768,320,7.672463214452044,23,9,1478.57470703125,384672572,0.1691207243129611
768,480,7.249427063904346,21,0,1478.57470703125,384672572,0.16341509483754635
768,480,7.572326867865081,27,1,1478.57470703125,384672572,0.08786434587091208
768,480,7.574160437707332,30,2,1478.57470703125,384672572,0.2437203787267208
768,480,7.2670608426619285,31,3,1478.57470703125,384672572,0.2209523357450962
768,480,7.438151268710836,23,0,1478.57470703125,384672572,0.17660322599112988
768,480,7.646206175980096,22,9,1478.57470703125,384672572,0.17208672873675823
768,480,7.546936012068984,23,0,1478.57470703125,384672572,0.18665279727429152
768,480,7.750263773086436,19,9,1478.57470703125,384672572,0.15456336829811335
768,480,7.884949769411323,20,0,1478.57470703125,384672572,0.16332500148564577
768,480,7.613223571824991,23,9,1478.57470703125,384672572,0.22712441720068455
768,512,7.575423322408922,21,0,1478.57470703125,384672572,0.24348791502416134
768,512,7.291995471485169,27,1,1478.57470703125,384672572,0.18806784693151712
768,512,7.387132488693782,30,2,1478.57470703125,384672572,0.178043938241899
768,512,7.331031943944068,31,3,1478.57470703125,384672572,0.22873186506330967
768,512,7.709190406524455,23,0,1478.57470703125,384672572,0.17263931408524513
768,512,7.77859012575036,22,9,1478.57470703125,384672572,0.16566092986613512
768,512,7.694643870598568,23,0,1478.57470703125,384672572,0.13937314320355654
768,512,7.789667575771753,19,9,1478.57470703125,384672572,0.14943476766347885
768,512,7.367300182828943,20,0,1478.57470703125,384672572,0.14894284773617983
768,512,7.87620655274768,23,9,1478.57470703125,384672572,0.16105021629482508
768,576,7.4944570136798365,21,0,1478.57470703125,384672572,0.1730868313461542
768,576,7.353595235117639,27,1,1478.57470703125,384672572,0.16290682181715965
768,576,7.646345649554568,30,2,1478.57470703125,384672572,0.17502651270478964
768,576,7.619249109128939,31,3,1478.57470703125,384672572,0.1845279773697257
768,576,7.635258737063624,23,0,1478.57470703125,384672572,0.09423291590064764
768,576,7.598169792776892,22,9,1478.57470703125,384672572,0.21043792460113764
768,576,7.07544831916238,23,0,1478.57470703125,384672572,0.2832307144999504
768,576,7.495324546225236,19,9,1478.57470703125,384672572,0.2857808293774724
768,576,7.660727722183894,20,0,1478.57470703125,384672572,0.16798622999340296
768,576,7.689701991561277,23,9,1478.57470703125,384672572,0.16151971369981766
768,640,7.863561474456801,21,0,1478.57470703125,384672572,0.178715318441391
768,640,7.2949417876781295,27,1,1478.57470703125,384672572,0.15098374895751476
768,640,7.522337354036727,30,2,1478.57470703125,384672572,0.15996601339429617
768,640,7.825610639155245,31,3,1478.57470703125,384672572,0.1315962253138423
768,640,7.554097614415374,23,0,1478.57470703125,384672572,0.16478156205266714
768,640,7.8313635379290965,22,9,1478.57470703125,384672572,0.20346727222204208
768,640,7.584350637693381,23,0,1478.57470703125,384672572,0.19574414193630219
768,640,7.777581566492924,19,9,1478.57470703125,384672572,0.1652085678651929
768,640,6.995247869731445,20,0,1478.57470703125,384672572,0.17444189172238111
768,640,7.306632115094655,23,9,1478.57470703125,384672572,0.1972676394507289
768,768,7.517716458323653,21,0,1478.57470703125,384672572,0.2667703125625849
768,768,7.313274410670511,27,1,1478.57470703125,384672572,0.13442970160394907
768,768,7.365017027286081,30,2,1478.57470703125,384672572,0.1488710856065154
768,768,7.534978942813859,31,3,1478.57470703125,384672572,0.17628923058509827
768,768,7.488371415193879,23,0,1478.57470703125,384672572,0.21684286184608936
768,768,7.458240143586027,22,9,1478.57470703125,384672572,0.20300826337188482
768,768,7.193923684081109,23,0,1478.57470703125,384672572,0.17685673758387566
768,768,7.1860767877773455,19,9,1478.57470703125,384672572,0.1646486259996891
768,768,7.824738634210089,20,0,1478.57470703125,384672572,0.1749021364375949
768,768,7.819477402843535,23,9,1478.57470703125,384672572,0.15469796862453222
768,800,7.272584486287169,21,0,1478.57470703125,384672572,0.09969511441886425
768,800,6.973515832929028,27,1,1478.57470703125,384672572,0.09532982762902975
768,800,7.322711364254772,30,2,1478.57470703125,384672572,0.19907378870993853
768,800,7.372234888876742,31,3,1478.57470703125,384672572,0.22070668637752533
768,800,7.6944986331985525,23,0,1478.57470703125,384672572,0.21460694074630737
768,800,7.43598867794989,22,9,1478.57470703125,384672572,0.13712076842784882
768,800,7.374793423526412,23,0,1478.57470703125,384672572,0.15691943187266588
768,800,7.593164888154217,19,9,1478.57470703125,384672572,0.14949585683643818
768,800,7.250611045939271,20,0,1478.57470703125,384672572,0.16847401950508356
